Company Name,Latitude,Longitude,Street,City,County,State,Confidence,Original Address
"Calvines Coffee, Inc",35.129242,-80.702948,2217 Matthews Township Pkwy,Matthews,Mecklenburg County,NC,High,"2217 Matthews Township Parkway, Suite D-230, Matthews, NC"
"Camargo Enterprise, LLC",41.889531,-87.675279,1925 W Hubbard St,Chicago,Cook County,IL,High,"1925 W Hubbard St,, Ste C, Chicago, IL"
"Caminer Law, LLC",41.963349,-87.694257,2612 W Sunnyside Ave,Chicago,Cook County,IL,High,"2612 W Sunnyside Ave, Chicago, IL"
Campa Trucking Inc,41.656699,-87.804665,12901 S Winnebago Rd,Palos Heights,Cook County,IL,High,"12901 S Winnebago Rd, Palos Heights, IL"
"Campanella & Sons, Inc.",42.4320221,-87.9293125,39207 Magnetics Blvd,Wadsworth,Lake County,IL,High,"39207 Magnetics Blvd, Wadsworth, IL"
Campbell Transport LLC.,41.697349,-88.134111,2 Sunshine Ct,Bolingbrook,Will County,IL,High,"2 Sunshine Ct, Bolingbrook, IL"
"Campos Construction, Inc.",42.255239,-89.071037,1201 12th St,Rockford,Winnebago County,IL,High,"1201 12th St, Rockford, IL"
Campos and Sons Trucking Inc,42.027242,-87.700567,1920 Warren St,Evanston,Cook County,IL,High,"1920 Warren St, Evanston, IL"
Canary Telehealth Inc.,41.837499,-87.62328,3151 S Michigan Ave,Chicago,Cook County,IL,High,"3151 S Michigan Ave, Chicago, IL"
"Candeo Consulting, Inc.",41.799842,-88.027468,1724 Prairie Ave,Downers Grove,DuPage County,IL,High,"1724 Prairie Avenue, Downers Grove, IL"
Candis Trucking & Excavating Inc.,39.917524,-91.073494,1092 E 2250th St,Liberty,Adams County,IL,High,"1092 E 2250th St, Liberty, IL"
Canino Electric Co.,41.812517,-87.974014,41 Plaza Dr,Westmont,DuPage County,IL,Medium,"41 Plaza Drive, Unit A, Westmont, IL"
Cannon Transportation,41.884919,-87.661148,180 N Ada St,Chicago,Cook County,IL,High,"180 N Ada, Apt 402, Chicago, IL"
"Canopy / Architecture + Design, LLC",41.883465,-87.633531,180 W Washington St,Chicago,Cook County,IL,High,"180 W Washington Street, Suite 200, Chicago, IL"
Capital City Cleaners,39.817848,-89.60664,2912 Ridge Ave,Springfield,Sangamon County,IL,High,"2912 Ridge Avenue, Springfield, IL"
Capital Paving LLC,41.496891,-87.95402,1039 Industry Rd,New Lenox,Will County,IL,High,"1039 Industry Rd, 1039 Industry Rd, New Lenox, IL"
"Capital Refrigeration & Equipment Specialists, LLC",41.972821,-87.953562,605 Country Club Dr,Bensenville,DuPage County,IL,High,"605 Country Club Drive, Unit B, Bensenville, IL"
"Capitol Construction Group, LLC",39.792104,-89.607852,3009 Singer Ave,Springfield,Sangamon County,IL,High,"3009 Singer Ave, Springfield, IL"
"Capitol Edge Consulting, LLC",40.516247,-88.991033,602 Normal Ave,Normal,McLean County,IL,Low,"Capitol Edge Consulting, Llc, Po Box 602, Normal, IL"
Capitol Government Contract Specialists,33.65077,-117.838297,4199 Campus Dr,Irvine,Orange County,CA,High,"4199 Campus Drive, Ste 550, Irvine, CA"
Capstone Construction Inc.,41.440924,-87.37721,1657 Truchard Ct,Crown Point,Lake County,IN,High,"1657 Truchard Court, Crown Point, IN"
"Captiva Lighting Consultants, Inc.",41.993851,-87.819875,7719 W Clarence Ave,Chicago,Cook County,IL,High,"7719 West Clarence Avenue, Chicago, IL"
CarMarc Realty Group,41.908272,-88.212651,353 Hemlock Ln,West Chicago,DuPage County,IL,High,"353 Hemlock Ln, West Chicago, IL"
Caravan Transportation Inc.,41.535655,-87.661487,2 Thornwood Dr,Flossmoor,Cook County,IL,High,"2 Thornwood Dr, Suite 2, Flossmoor, IL"
Carbon3Sixty Inc.,41.9710124,-87.7216878,4929 N Ridgeway Ave,Chicago,Cook County,IL,High,"4929 North Ridgeway Avenue, Chicago, IL"
"Cardinal Industrial Development, LLC",42.083714,-88.049596,113 Viola Ct,Rolling Meadows,Cook County,IL,High,"113 Viola Court, Rolling Meadows, IL"
"Cardinal State, LLC",42.1675352,-88.2326228,1719 Spring Creek Rd,Barrington Hills,Cook County,IL,High,"1719 Spring Creek Road, Barrington Hills, IL"
"Care Advocate, Inc.",41.9868882,-87.7012033,5793 N Lincoln Ave,Chicago,Cook County,IL,High,"5793 N Lincoln Ave, Chicago , Ill 60659, Chicago, IL"
Care Coordination Mobile Outreach  LLC,41.829887,-87.651328,3520 S Morgan St,Chicago,Cook County,IL,High,"3520 S Morgan St, Chicago, IL"
"Carefree Development, LLC",41.88632963,-87.80633528,25 Elgin Ave,Forest Park,Cook County,IL,High,"25 Elgin Ave, Suite A, Forest Park, IL"
Carefree Irrigation LLC,41.488252,-87.926789,22049 Howell Dr,New Lenox,Will County,IL,High,"22049 S Howell Dr, New Lenox, IL"
Carefree Management LLC,41.88632963,-87.80633528,25 Elgin Ave,Forest Park,Cook County,IL,High,"25 Elgin Avenue, Suite A, Forest Park, IL"
Carepaks Health Services Incorporated,40.513472,-88.949265,209 Susan Dr,Normal,McLean County,IL,High,"209 Susan Drive, Normal, IL"
"Carepath Integrated Health, LLC",42.8436533,-85.4446427,8956 66th St SE,Alto,Kent County,MI,High,"8956 66th St Se, Alto, MI"
Caret Solutions LLC.,41.8054809,-87.6141967,4904 S Vincennes Ave,Chicago,Cook County,IL,High,"4904 S Vincennes Ave, #441, Chicago, IL"
"Carey Ebanks Environmental Group, LLC",42.035638,-88.174439,211 Somerset Dr,Streamwood,Cook County,IL,High,"211 Somerset Drive, Streamwood, IL"
Carlisle Construction LLC,41.915002,-87.805777,1925 N Harlem Ave,Chicago,,IL,High,"1925 N Harlem, Suite 102, Chicago, IL"
Carlo Lachmansingh Sales Inc,44.915858,-93.270062,4801 4th Ave S,Minneapolis,Hennepin County,MN,High,"4801 4th Ave S, Minneapolis, MN"
"Carlson Integrated, LLC",42.262378,-88.026881,100 Wilton Ln,Mundelein,Lake County,IL,High,"100 Wilton Lane, Mundelein, IL"
"Carminati Consulting, Inc.",41.880378,-87.629826,55 W Monroe St,Chicago,Cook County,IL,High,"55 W Monroe, Suite 1655, Chicago, IL"
Carmona Strategic Solutions Inc.,41.829585,-87.7796031,3430 Harvey Ave,Berwyn,Cook County,IL,High,"3430 Harvey Avenue, Berwyn, IL"
"Carnow, Conibear & Assoc., Ltd.",41.877022,-87.642954,600 W Van Buren St,Chicago,Cook County,IL,High,"600 W Van Buren St, Suite 500, Chicago, IL"
Carol H Williams Advertising Inc.,37.807129,-122.272891,1625 Clay St,Oakland,Alameda County,CA,High,"1625 Clay Street, Suite 800, Oakland, CA"
Carpet Concepts Company,41.750587,-87.657265,1346 W 79th St,Chicago,Cook County,IL,High,"1346 West 79th Street, Chicago, IL"
"Carrera Concrete Construction, Inc.",42.014048,-87.965174,1395 Louis Ave,Elk Grove Village,Cook County,IL,High,"1395 Louis Ave, Elk Grove Village, IL"
"Carrington & Carrington, Ltd.",41.881005,-87.634885,230 W Monroe St,Chicago,Cook County,IL,High,"230 West Monroe Street, Suite 2250, Chicago, IL"
Carsa Trucking Co.,41.925468,-88.080882,1826 Balmoral Ct,Glendale Heights,DuPage County,IL,High,"1826 Balmoral Court, Glendale Heights, IL"
"Carson's Tire Service, Inc.",41.889644,-87.668338,1627 W Hubbard St,Chicago,Cook County,IL,High,"1627 West Hubbard, Chicago, IL"
Carter Realty Group,41.544488,-88.160016,1214 Essington Rd,Joliet,Will County,IL,High,"1214 Essington Rd, Joliet, IL"
Carter's Excavating & Grading Company,41.694428,-87.599099,1000 E 111th St,Chicago,Cook County,IL,High,"1000 East 111th Street, Chicago, IL"
"Cartman's Electrical Contracting, LLC",41.718649,-87.620043,9645 S Michigan Ave,Chicago,Cook County,IL,High,"9645 South Michigan Avenue, Chicago, IL"
Casdan Inc.,41.736937,-87.920338,62 Deer Path Trail,Burr Ridge,DuPage County,IL,High,"62 Deerpath Trail, Burr Ridge, IL"
"Casework Systems Installations, Inc.",41.441135,-88.243704,139 Zapata Ln,Minooka,Grundy County,IL,High,"139 Zapata Lane, Minooka, IL"
Cass County Mental Health Association,40.017779,-90.433901,121 E 2nd St,Beardstown,Cass County,IL,High,"121 E 2nd St, Beardstown, IL"
Castellanos Trucking Inc.,41.847856,-87.787495,2328 Scoville Ave,Berwyn,Cook County,IL,High,"2328 S Scoville, Berwyn, IL"
"Castillo Trucking, Inc",41.788966,-87.730037,5715 S Kildare Ave,Chicago,Cook County,IL,High,"5715 S Kildare Avenue, Chicago, IL"
"Catalyst Consulting Group, Inc.",41.8865,-87.634597,211 W Wacker Dr,Chicago,Cook County,IL,High,"211 West Wacker Drive, Suite 450, Chicago, IL"
"Catalyst Solutions, LLC",39.599133,-104.890017,6400 S Fiddlers Green Circle,Greenwood Village,Arapahoe County,CO,High,"6400 South Fiddlers Green Circle #1700, 1700, Greenwood Village, CO"
"Catalystlinks, Inc.",33.854798,-84.021314,2330 Scenic Hwy S,Snellville,Gwinnett County,GA,High,"2330 Scenic Highway South Suite 475, Snellville, GA"
"Catch a Ride Transportation, Inc.",41.74615,-87.668537,8114 S Wood St,Chicago,Cook County,IL,Medium,"8114 So Lafayette, Chicago, IL"
Cater 2 U Cleaning Services LLC,41.520328,-87.640224,80 E Joe Orr Rd,Chicago Heights,Cook County,IL,High,"80 E Joe Orr Rd, Chicago Heights, IL"
Catherine's Construction Company,41.882175,-87.700854,2954 W Warren Blvd,Chicago,Cook County,IL,High,"2954 W Warren Blvd, Chicago, IL"
"Cathodic Protection Management, Inc.",41.8837246,-88.3918477,Midan Dr,Elburn,Kane County,IL,High,"39W960 Midan Drive, Elburn, IL"
"Cathy L. Hertzberg, Attorney At Law",41.882331,-87.631227,20 N Clark St,Chicago,Cook County,IL,High,"20 North Clark Street, Suite 2500, Chicago, IL"
Cathys Construction Corporation,41.611108,-88.155235,351 Wallace Way,Romeoville,Will County,IL,High,"351 Wallace Way, Romeoville, IL"
"Catt Lyon Design, Inc",39.142619,-84.515981,212 Ludlow Ave,Cincinnati,Hamilton County,OH,High,"212 Ludlow Avenue, Cincinnati, OH"
"Cavalry Maintenance and Cleaning Services, LLC",41.945403,-87.663649,3501 N Southport Ave,Chicago,Cook County,IL,High,"3501 North Southport Avenue, Suite 388, Chicago, IL"
Cecil Analytics LLC,41.990055,-88.335932,1661 Montclair Dr,Elgin,Kane County,IL,High,"1661 Montclair Dr, Elgin, IL"
"Cecilia Renovations, LLC",42.25745918,-87.99784434,N Lakeshore Dr,Mundelein,Lake County,IL,Low,"1000 N Lakeshore Dr #803, Chicago, IL"
"Celtic Commercial Painting, LLC",41.701675,-88.02472,10204 Werch Dr,Woodridge,DuPage County,IL,High,"10204 Werch Drive, Suite 303, Woodridge, IL"
Centerstone of Illinois,37.897559,-88.938932,902 W Main St,West Frankfort,Franklin County,IL,High,"902 West Main Street, West Frankfort, IL"
"Central City Productions, Inc.",41.892787,-87.622074,212 E Ohio St,Chicago,Cook County,IL,High,"212 East Ohio, Suite 300, Chicago, IL"
"Central Clinical Labs, Inc.",41.792319,-87.793868,6858 W Archer Ave,Chicago,Cook County,IL,High,"6858 W Archer Ave, Chicago, IL"
"Central Illinois Consulting, Inc.",40.7662413,-89.465687,416 Old Germantown Rd,Germantown Hills,Woodford County,IL,High,"416 Old Germantown Rd, Germantown Hills, IL"
"Central Illinois Erosion Services, Inc.",40.31061935,-88.15322876,,Rantoul,Champaign County,IL,Medium,"P O Box 485, Rantoul, IL"
Central States Manufacturing & Sales Corporation,41.819619,-87.863103,405 Shawmut Ave,La Grange,Cook County,IL,High,"405 Shawmut Ave, Suite 205, La Grange, IL"
"Central States Media/Management, Inc.",40.785559,-89.623459,2006 W Altorfer Dr,Peoria,Peoria County,IL,High,"2006 West Altorfer Drive, Suite 1A, Peoria, IL"
Centrex Electrical Supply Corp.,38.642315,-90.238893,3900 Washington Blvd,St Louis,St. Louis City,MO,High,"3900 Washington Blvd, St. Louis, MO"
"Centro Realty & Development Group, Inc",41.852496,-87.671118,1800 W Cermak Rd,Chicago,Cook County,IL,High,"1800 W Cermak Rd, Chicago, IL"
Century Asphalt and Construction Inc.,41.1632236,-87.8308289,1302 Heather Rd E,Bourbonnais,Kankakee County,IL,High,"1302 Heather Rd E, Bourbonnais, IL"
"Century Fasteners & Machine Co., Inc.",42.008824,-87.750697,4901 Fairview Ln,Skokie,Cook County,IL,High,"4901 Fairivew, Unit 1, Skokie, IL"
"Cerenti Marketing Group, LLC.",41.887156,-87.615524,450 E Waterside Dr,Chicago,Cook County,IL,High,"450 E Waterside Dr, Suite 3401, Chicago, Il, IL"
Cerrillos Trucking Inc.,41.823653,-87.790936,3737 Euclid Ave,Berwyn,Cook County,IL,High,"3737 Euclid Ave, Berwyn, IL"
Certified Construction Services LLC,41.997763,-87.767177,6415 N Caldwell Ave,Chicago,Cook County,IL,High,"6415 N Caldwell Ave, Chicago, IL"
Certified Healthcare Solutions,41.884269,-88.050202,864 Colcord Pl,Glen Ellyn,DuPage County,IL,High,"864 Colcord Pl, Unit 3, Glen Ellyn, IL"
Certified Property Solutions Inc.,41.69608,-87.620443,10903 S Michigan Ave,Chicago,Cook County,IL,High,"10903 S Michigan Ave, Chicago, IL"
"Certified Staffing Specialists, Inc.",42.023294,-87.935977,714 W Oakton St,Des Plaines,Cook County,IL,High,"714 West Oakton Street, Des Plaines, IL"
"Certified System Solutions, Inc.",41.988502,-87.703704,5875 N Lincoln Ave,Chicago,Cook County,IL,High,"5875 North Lincoln Avenue, Suite Ll-44, Chicago, IL"
"Certify My Company, Inc",36.068712,-115.082771,2551 N Green Valley Pkwy,Henderson,Clark County,NV,High,"2551 C N Green Valley Pkwy, Suite 303, Henderson, NV"
"Chadha & Associates, Ltd.",41.881016,-87.6343,200 W Monroe St,Chicago,Cook County,IL,High,"200 W Monroe St, Suite 2070, Chicago, IL"
Chance to Change Inc.,41.779223,-87.616056,6330 S Martin Luther King Dr,Chicago,Cook County,IL,High,"6330 S Martin Luther King Drive, Chicago, IL"
Chandler & Campbelle Investment Group LLC,26.849181,-80.132669,310 Vizcaya Dr,Palm Beach Gardens,Palm Beach County,FL,High,"310 Vizcaya Dr, Palm Beach Gardens, FL"
Change Your Mind Technologies LLC,39.811068,-89.679917,1533 Brenda Ct,Springfield,Sangamon County,IL,High,"1533 Brenda Ct, Springfield, IL"
"Channing Capital Management, LLC",41.881586,-87.632781,10 S LaSalle St,Chicago,Cook County,IL,High,"10 S Lasalle Street, Suite 2401, Chicago, IL"
Char-Lee Corporation,30.711892,-95.567224,193 Interstate 45 S,Huntsville,Walker County,TX,High,"193 Interstate 45 South, Suite D601, Huntsville, TX"
Charcera Inc,39.93268204,-91.34934235,,Quincy,Adams County,IL,Medium,"400 Koch Lanes, Quincy, IL"
"Charity & Associates, P.C.",41.882331,-87.631227,20 N Clark St,Chicago,Cook County,IL,Low,"20 North Clark Suite 3300, Managing Partner, Chicago, IL"
Charles Cathey Jr Ins Agcy Inc,41.737208,-87.583128,1652 E 87th St,Chicago,Cook County,IL,High,"1652 East 87th Street, Chicago, IL"
Charles Isho,41.997567,-87.722376,3720 W Devon Ave,Lincolnwood,,IL,High,"3720 W Devon Ave, Lincolnwood, IL"
"Charles Mann Enterprises, LLC",38.843004,-77.001293,3215 Martin Luther King Jr Ave SE,Washington,City of Washington,DC,High,"3215 Martin Lurther King Jr Ave, S.E. Washington, DC"
Chase Harris,41.553962,-87.582772,18802 Forest View Ln,Lansing,Cook County,IL,High,"18802 Forest View Lane, Lansing, IL"
"Chasing Tails 4 U, Inc.",41.885499,-87.67042,1724 W Lake St,Chicago,Cook County,IL,High,"1724 W Lake St, Chicago, IL"
Chaste Essentials Inc.,41.879743,-87.774491,3 S Austin Blvd,Chicago,,IL,High,"3 S Austin Blvd, Chicago, IL"
Chateaux 14 Development LLC,41.7836401,-87.6200135,215 E 61st St,Chicago,Cook County,IL,High,"215 E 61st St, #5A, Chicago, IL"
"Chave Trucking, Inc.",41.813898,-87.815543,4240 Gage Ave,Lyons,Cook County,IL,High,"4240 Gage Ave, Lyons, IL"
"Chawla and Associates, Inc",41.884852,-87.616521,400 E Randolph St,Chicago,Cook County,IL,High,"400 E Randolph, Unit 3617, Chicago, IL"
Chayil Corporation,41.527492,-87.701417,19900 Governors Dr,Olympia Fields,Cook County,IL,High,"19900 Governors Drive, Suite 300A, Olympia Fields, IL"
Check List Realty LLC,42.164208,-87.84564,707 Osterman Ave,Deerfield,Lake County,IL,High,"707 Osterman #584, Deerfield, IL"
Cheer Tumbling Dynamics Inc,41.888851,-87.646192,365 N Halsted St,Chicago,Cook County,IL,High,"365 N Halsted St, 2906, Chicago, IL"
"Cheesecakes By JR, Inc.",42.019111,-87.701274,2841 Howard St,Chicago,,IL,High,"2841 West Howard Street, Chicago, IL"
"Chem TS, Inc.",42.098685,-87.912366,2181 Foster Ave,Wheeling,Cook County,IL,High,"2181 Foster Ave, Wheeling, IL"
"Chen & Jiang Group, LLC",41.9120243,-87.6795913,2089 W Wabansia Ave,Chicago,Cook County,IL,High,"2089 W Wabansia Ave, Apt #306, Chicago, IL"
Chen Site Design Studio LLC,41.885639,-87.614686,195 N Harbor Dr,Chicago,Cook County,IL,High,"195 N Harbor Dr Apt 3605, Chicago, IL"
Cher-Mar Company,41.541159,-87.83447,8910 W 192nd St,Mokena,Will County,IL,High,"8910 W 192nd St, Unit K, Mokena, IL"
"Cheryl L. Sandecki, Inc.",42.407409,-88.05402,517 Middlebury Dr,Lake Villa,Lake County,IL,High,"517 Middlebury Drive, Lake Villa, IL"
Chi-Town Plumbers Inc.,41.836433,-87.723411,3112 S Harding Ave,Chicago,Cook County,IL,High,"3112 S Harding Ave, Chicago, IL"
ChiBoys LLC,41.8618748,-87.6553368,1110 W 15th St,Chicago,Cook County,IL,High,"1110 W 15th St, Chicago, IL"
"ChiFresh Kitchen, LWCA",41.853249,-87.650462,2150 S Canalport Ave,Chicago,Cook County,IL,High,"2150 S Canalport Ave, Suite 2A-11, Chicago, IL"
Chicago Advisors LLC,42.0867309,-87.6990966,1440 Sheridan Rd,Wilmette,Cook County,IL,High,"1440 Sheridan Rd,, #203, Wilmette, IL"
Chicago Area Plumbing & Mechanical Incorporated,42.021614,-87.968653,343 Lively Blvd,Elk Grove Village,Cook County,IL,High,"343 Lively Blvd, Elk Grove Village, IL"
Chicago Balfour,41.561223,-87.53892,18333 Burnham Ave,Lansing,Cook County,IL,High,"18333 Burnham Ave, Lansing, IL"
Chicago Biomedical Services Company,41.8650217,-87.70713,1244 S Sawyer Ave,Chicago,Cook County,IL,High,"1244 S Sawyer Ave, Chicago, IL"
Chicago Commercial Installation Inc.,41.752647,-87.681948,7736 S Claremont Ave,Chicago,Cook County,IL,High,"7736 S Claremont Avenue, Chicago, IL"
"Chicago Communications, LLC",41.922612,-87.944414,200 W Spangler Ave,Elmhurst,DuPage County,IL,Medium,"200 Spangler Avenue, Elmhurst, IL"
"Chicago Compass Counseling, LLC",41.887806,-87.624181,333 N Michigan Ave,Chicago,Cook County,IL,High,"333 N Michigan Ave, Suite 704, Chicago, IL"
Chicago Concrete & Excavation Services Inc.,41.745233,-87.746239,8055 Lawler Ave,Burbank,Cook County,IL,High,"8055 Lawler Ave, Burbank, IL"
Chicago Cut Concrete Cutting Inc.,42.030502,-87.982165,190 Gordon St,Elk Grove Village,Cook County,IL,High,"190 Gordon St, Elk Grove Village, IL"
Chicago Enclosures LLC,41.9119495,-87.8541102,1975 N 17th Ave,Melrose Park,Cook County,IL,High,"1975 N 17th Av, Melrose Park, IL"
Chicago Fire Detection Systems,41.554767,-87.898095,11535 183rd Pl,Orland Park,Cook County,IL,High,"11535 W183Rd Pl Suite 111, Orland Park, IL"
Chicago Fire Protection LLC,41.704503,-87.700922,10355 S Kedzie Ave,Chicago,Cook County,IL,High,"10355 S Kedzie, Chicago, IL"
Chicago French Press,41.885912,-87.664004,215 N Laflin St,Chicago,Cook County,IL,High,"215 N Laflin, Suite 2, Chicago, IL"
Chicago Green Office Company,41.7435967,-87.93528,7930 S Madison St,Burr Ridge,DuPage County,IL,High,"7930 S Madison St, Burr Ridge, IL"
Chicago Homes Realty Group,41.845411,-87.624102,2600 S Michigan Ave,Chicago,Cook County,IL,High,"2600 South Michigan Ave, Suite 303, Chicago, IL"
Chicago Interior & Drywall Inc,42.017918,-87.755463,5107 Jerome Ave,Skokie,Cook County,IL,High,"5107 Jerome Ave, Skokie, IL"
"Chicago Jack Service, Inc.",41.6673233,-87.75179,5317 W 123rd Pl,Alsip,Cook County,IL,High,"5317 W 123rd St, Alsip, IL"
Chicago Lighthouse For People Who Are Blind/Visually Impaired,41.86727,-87.671942,1850 W Roosevelt Rd,Chicago,Cook County,IL,High,"1850 West Roosevelt Road, Chicago, IL"
Chicago Lighthouse Industries,41.86727,-87.671942,1850 W Roosevelt Rd,Chicago,Cook County,IL,High,"1850 W Roosevelt Rd, 2nd Floor, Chicago, IL"
"Chicago Office Movers, Inc.",42.000618,-87.978202,1717 Tonne Rd,Elk Grove Village,Cook County,IL,High,"1717 Tonne Road, Elk Grove Village, IL"
"Chicago Ornamental Iron, Inc.",41.808266,-87.7331042,4340 W 47th St,Chicago,Cook County,IL,High,"4340 W 47th St, Chicago, IL"
"Chicago Parts & Sound, LLC",42.009077,-87.971488,1150 Lively Blvd,Elk Grove Village,Cook County,IL,High,"1150 Lively, Elk Grove Village, IL"
Chicago Paving and Concrete Inc.,41.920624,-87.774982,5948 W Grand Ave,Chicago,Cook County,IL,High,"5948 W Grand Ave, Chicago, IL"
Chicago Pests LLC,41.483726,-87.678653,234 Main St,Park Forest,Cook County,IL,High,"234 Main St, Park Forest, IL"
Chicago Pipe & Boiler Covering Co.,41.763536,-88.491554,1891 Old Granart Rd,Sugar Grove,Kane County,IL,High,"1891 Old Granart Rd, Suite D, Sugar Grove, IL"
Chicago SDS Inc,41.7039406,-88.2430161,2884 Lahinch Ct,Aurora,Kane County,IL,High,"2884 Lahinch Court, Aurora, IL"
"Chicago Scaffolding, Inc.",41.887036,-87.746793,4824 W Lake St,Chicago,Cook County,IL,High,"4824 W Lake St, Chicago, IL"
"Chicago Systems and Signals, LLC",41.917245,-87.69535,1957 N Fairfield Ave,Chicago,Cook County,IL,High,"1957 North Fairfield, Apt 3L, Chicago, IL"
Chicago Venture LLC,41.898165,-87.655524,1103 W Chestnut St,Chicago,Cook County,IL,High,"1103 W Chestnut St, Chicago, IL"
Chicago Voice And Data Authority Corp.,41.859607,-87.687252,2444 W 16th St,Chicago,Cook County,IL,High,"2444 W 16 Th St, 4th Floor, Chicago, IL"
Chicago's Real Estate Agency,41.917897,-87.6905,2013 N Bingham St,Chicago,Cook County,IL,High,"2013 N Bingham St, Chicago, IL"
Chicagoland Plumbing Inc.,41.919482,-87.771364,5813 W Grand Ave,Chicago,Cook County,IL,High,"5813 W Grand Avenue, Chicago, IL"
Chicagoland Realty Investment Properties LLC,41.5414447,-87.6919542,1129 Baythorne Dr,Flossmoor,Cook County,IL,High,"1129 Baythorne Dr, Flossmoor, IL"
Chicagoland Truckin Inc.,41.8683285,-87.7635467,5494 W Roosevelt Rd,Chicago,,IL,High,"5494 West Roosevelt Road, Chicago, IL"
